"Date","Price","Open","High","Low","Change %"
"11/16/2012","5.410","5.550","5.600","5.410","-3.39%"
"11/15/2012","5.600","5.600","5.600","5.450","1.82%"
"11/14/2012","5.500","5.450","5.600","5.390","-1.79%"
"11/13/2012","5.600","5.650","5.650","5.600","-0.88%"
"11/12/2012","5.650","5.700","5.700","5.650","0.00%"
"11/09/2012","5.650","5.800","5.800","5.650","-0.88%"
"11/08/2012","5.700","5.810","5.810","5.700","-1.72%"
"11/07/2012","5.800","5.860","5.860","5.750","-0.68%"
"11/06/2012","5.840","5.950","6.000","5.840","-1.52%"
"11/05/2012","5.930","6.000","6.200","5.870","-0.84%"
"11/03/2012","5.980","5.980","5.980","5.980","0.00%"
"11/02/2012","5.980","6.000","6.020","5.940","-0.99%"
"11/01/2012","6.040","6.000","6.300","5.940","1.00%"
"10/31/2012","5.980","6.100","6.100","5.950","-1.97%"
"10/30/2012","6.100","6.200","6.200","6.050","-1.61%"
"10/29/2012","6.200","6.200","6.200","6.200","0.00%"
"10/24/2012","6.200","6.200","6.200","6.200","-0.80%"
"10/23/2012","6.250","6.280","6.280","6.200","0.00%"
"10/22/2012","6.250","6.100","6.250","6.050","1.63%"
"10/19/2012","6.150","6.250","6.250","6.130","0.00%"
"10/18/2012","6.150","6.400","6.400","6.050","-2.38%"
"10/17/2012","6.300","6.330","6.330","6.240","-0.16%"
"10/16/2012","6.310","6.500","6.500","6.300","-1.10%"
"10/15/2012","6.380","6.350","6.510","6.350","0.00%"
"10/12/2012","6.380","6.500","6.500","6.340","-1.09%"
"10/11/2012","6.450","6.600","6.600","6.380","-0.77%"
"10/10/2012","6.500","6.600","6.600","6.450","11.11%"
"10/09/2012","5.850","5.990","5.990","5.750","-6.40%"
"10/08/2012","6.250","6.200","6.250","5.780","4.17%"
"10/05/2012","6.000","6.090","6.090","5.690","2.56%"
"10/04/2012","5.850","6.120","6.120","5.700","0.86%"
"10/03/2012","5.800","5.950","6.050","5.700","-2.19%"
"10/02/2012","5.930","6.100","6.100","5.840","-1.98%"
"10/01/2012","6.050","6.290","6.290","6.000","-6.92%"
"09/28/2012","6.500","6.150","6.500","6.000","4.17%"
"09/27/2012","6.240","5.950","6.240","5.900","4.87%"
"09/26/2012","5.950","5.950","5.990","5.900","-4.65%"
"09/25/2012","6.240","6.240","6.240","5.800","0.81%"
"09/24/2012","6.190","6.250","6.250","6.000","3.17%"
"09/23/2012","6.000","6.000","6.000","6.000","0.00%"
"09/22/2012","6.000","6.000","6.000","6.000","0.00%"
"09/21/2012","6.000","6.000","6.150","5.890","0.00%"
"09/20/2012","6.000","6.150","6.250","5.900","-0.83%"
"09/19/2012","6.050","6.350","6.350","6.000","-1.63%"
"09/18/2012","6.150","6.350","6.350","6.100","-5.09%"
"09/17/2012","6.480","6.500","6.500","6.150","8.00%"
"09/14/2012","6.000","5.950","6.350","5.850","-7.55%"
"09/13/2012","6.490","6.500","6.500","6.050","-0.15%"
"09/12/2012","6.500","6.490","6.500","6.150","-3.56%"
"09/11/2012","6.740","6.900","6.900","6.140","5.31%"
"09/10/2012","6.400","6.800","6.800","6.050","1.59%"
"09/07/2012","6.300","6.100","6.500","6.100","1.61%"
"09/06/2012","6.200","6.300","6.300","6.200","-0.80%"
"09/05/2012","6.250","6.800","6.800","6.250","-1.42%"
"09/04/2012","6.340","7.500","7.500","6.300","-8.12%"
"09/03/2012","6.900","6.990","6.990","6.400","6.15%"
"08/31/2012","6.500","7.000","7.000","6.250","0.00%"
"08/29/2012","6.500","6.990","6.990","6.130","4.00%"
"08/28/2012","6.250","7.000","7.000","6.250","-7.41%"
"08/27/2012","6.750","7.000","7.000","6.550","-3.57%"
"08/24/2012","7.000","7.000","7.000","6.800","0.00%"
"08/23/2012","7.000","7.000","7.200","6.700","0.00%"
"08/22/2012","7.000","7.000","7.000","6.500","-2.64%"
"08/21/2012","7.190","7.190","7.190","7.190","0.00%"
"08/17/2012","7.190","7.000","7.000","6.500","0.00%"
"08/16/2012","7.190","7.100","7.100","6.700","-0.96%"
"08/15/2012","7.260","7.400","7.400","7.010","-1.89%"
"08/14/2012","7.400","7.100","7.200","6.970","0.00%"
"08/13/2012","7.400","7.350","7.350","7.050","-0.80%"
"08/10/2012","7.460","7.500","7.500","6.960","0.81%"
"08/09/2012","7.400","7.300","7.500","7.100","-1.33%"
"08/08/2012","7.500","7.250","7.250","7.010","1.35%"
"08/07/2012","7.400","7.200","7.490","7.050","0.14%"
"08/06/2012","7.390","7.300","7.300","7.110","-1.47%"
"08/05/2012","7.500","7.500","7.500","7.500","0.00%"
"08/03/2012","7.500","7.450","7.450","7.300","-6.60%"
"08/02/2012","8.030","7.600","7.720","7.470","0.75%"
"08/01/2012","7.970","7.510","7.670","7.370","4.05%"
"07/31/2012","7.660","7.800","7.800","7.370","-3.04%"
"07/30/2012","7.900","7.900","7.900","7.600","-1.50%"
"07/27/2012","8.020","7.820","7.820","7.570","0.00%"
"07/26/2012","8.020","8.250","8.250","7.720","-0.99%"
"07/25/2012","8.100","8.100","8.100","7.810","-2.17%"
"07/24/2012","8.280","8.100","8.120","7.970","-0.24%"
"07/23/2012","8.300","8.250","8.250","7.980","-2.24%"
"07/20/2012","8.490","8.150","8.150","7.780","1.31%"
"07/19/2012","8.380","8.250","8.250","8.000","-0.59%"
"07/18/2012","8.430","8.400","8.400","8.100","-1.52%"
"07/17/2012","8.560","9.000","9.000","8.230","-0.93%"
"07/16/2012","8.640","8.640","8.640","8.490","0.00%"
"07/13/2012","8.640","8.430","9.690","8.330","3.10%"
"07/12/2012","8.380","8.530","8.530","8.380","-1.76%"
"07/11/2012","8.530","8.540","8.750","8.270","2.65%"
"07/10/2012","8.310","8.630","8.630","8.300","0.00%"
"07/09/2012","8.310","9.060","9.060","7.850","-2.35%"
"07/08/2012","8.510","8.510","8.510","8.510","0.00%"
"07/07/2012","8.510","8.510","8.510","8.510","0.00%"
"07/06/2012","8.510","8.840","9.360","8.300","5.32%"
"07/05/2012","8.080","8.840","9.360","7.230","-8.60%"
"07/04/2012","8.840","9.370","9.370","8.750","-5.66%"
"07/03/2012","9.370","9.360","9.370","8.830","0.11%"
"07/02/2012","9.360","9.100","9.370","9.050","2.30%"
"07/01/2012","9.150","9.150","9.150","9.150","0.00%"
"06/29/2012","9.150","8.830","9.370","8.820","2.35%"
"06/28/2012","8.940","9.370","9.370","8.660","-4.59%"
"06/27/2012","9.370","9.370","9.690","9.150","-1.16%"
"06/26/2012","9.480","9.480","9.520","9.260","-3.76%"
"06/25/2012","9.850","9.450","9.850","9.360","2.82%"
"06/22/2012","9.580","9.910","9.910","9.420","-3.33%"
"06/21/2012","9.910","9.900","9.910","9.470","1.23%"
"06/20/2012","9.790","9.570","9.900","9.440","1.35%"
"06/19/2012","9.660","10.110","10.110","9.580","-2.42%"
"06/18/2012","9.900","10.170","10.170","9.470","-2.65%"
"06/15/2012","10.170","9.250","10.170","9.250","2.83%"
"06/14/2012","9.890","10.000","10.050","9.730","-0.90%"
"06/13/2012","9.980","10.100","10.100","9.980","-1.19%"
"06/12/2012","10.100","10.100","10.210","9.890","-1.08%"
"06/11/2012","10.210","10.160","10.210","9.730","-1.07%"
"06/08/2012","10.320","10.430","10.430","10.170","0.49%"
"06/07/2012","10.270","10.260","10.420","10.200","-1.44%"
"06/06/2012","10.420","10.370","10.420","10.150","1.07%"
"06/05/2012","10.310","10.200","10.370","10.200","0.49%"
"06/04/2012","10.260","10.260","10.420","10.200","-1.54%"
"06/01/2012","10.420","10.420","10.420","10.310","1.96%"
"05/31/2012","10.220","10.250","10.280","10.200","-0.10%"
"05/30/2012","10.230","10.250","10.290","10.170","0.00%"
"05/29/2012","10.230","10.090","10.250","10.090","-0.68%"
"05/28/2012","10.300","10.250","10.300","10.030","2.08%"
"05/25/2012","10.090","10.240","10.240","10.090","-2.89%"
"05/24/2012","10.390","10.390","10.400","10.130","0.00%"
"05/23/2012","10.390","10.240","10.410","10.020","0.87%"
"05/22/2012","10.300","10.080","10.300","9.970","1.68%"
"05/21/2012","10.130","10.130","10.180","10.010","0.60%"
"05/18/2012","10.070","10.390","10.390","10.020","-1.76%"
"05/17/2012","10.250","10.180","10.250","10.070","1.28%"
"05/16/2012","10.120","10.070","10.230","10.070","0.50%"
"05/15/2012","10.070","10.610","10.610","9.950","0.20%"
"05/14/2012","10.050","11.470","11.470","10.050","-1.18%"
"05/11/2012","10.170","9.900","10.170","9.900","2.21%"
"05/10/2012","9.950","10.010","10.040","9.950","-2.93%"
"05/09/2012","10.250","9.900","10.250","9.860","3.74%"
"05/08/2012","9.880","9.790","9.900","9.790","1.54%"
"05/07/2012","9.730","9.840","9.840","9.730","-0.51%"
"05/06/2012","9.780","9.780","9.780","9.780","0.00%"
"05/04/2012","9.780","9.520","9.950","9.520","2.19%"
"05/03/2012","9.570","9.570","9.570","9.570","0.53%"
"05/02/2012","9.520","9.620","9.620","9.410","-1.04%"
"04/30/2012","9.620","9.620","10.370","8.770","-3.22%"
"04/27/2012","9.940","9.940","9.940","9.940","2.26%"
"04/26/2012","9.720","9.670","9.720","9.510","1.14%"
"04/25/2012","9.610","9.770","9.770","9.560","-1.13%"
"04/24/2012","9.720","9.880","9.880","9.710","-1.82%"
"04/20/2012","9.900","9.840","10.040","9.780","0.61%"
"04/19/2012","9.840","10.030","10.030","9.770","-1.99%"
"04/18/2012","10.040","10.350","10.350","9.750","1.72%"
"04/17/2012","9.870","10.030","10.030","9.820","0.30%"
"04/16/2012","9.840","10.030","10.030","9.760","0.82%"
"04/13/2012","9.760","9.810","9.970","9.750","-0.51%"
"04/12/2012","9.810","9.810","10.020","9.700","-1.01%"
"04/11/2012","9.910","9.910","10.020","9.810","1.02%"
"04/10/2012","9.810","9.770","9.860","9.700","0.10%"
"04/09/2012","9.800","9.800","9.850","9.750","-0.91%"
"04/08/2012","9.890","9.890","9.890","9.890","0.00%"
"04/06/2012","9.890","9.800","9.910","9.750","-1.20%"
"04/05/2012","10.010","9.800","10.010","9.750","2.77%"
"04/04/2012","9.740","9.640","9.800","9.630","1.67%"
"04/03/2012","9.580","9.530","9.640","9.530","-0.31%"
"04/02/2012","9.610","9.690","10.330","9.520","0.63%"
"03/30/2012","9.550","9.790","9.790","9.470","-2.45%"
"03/29/2012","9.790","9.740","9.790","9.500","1.14%"
"03/28/2012","9.680","9.790","9.840","9.630","-1.12%"
"03/27/2012","9.790","9.870","9.870","9.700","-3.36%"
"03/26/2012","10.130","9.930","10.130","9.930","1.91%"
"03/23/2012","9.940","9.930","10.140","9.380","1.33%"
"03/22/2012","9.810","9.370","9.920","9.370","4.58%"
"03/21/2012","9.380","9.260","9.380","9.210","1.30%"
"03/20/2012","9.260","9.110","9.260","9.110","0.98%"
"03/19/2012","9.170","9.210","9.210","9.050","1.33%"
"03/16/2012","9.050","9.370","9.370","9.030","-0.55%"
"03/15/2012","9.100","8.940","9.100","8.930","1.79%"
"03/14/2012","8.940","8.880","8.990","8.770","0.00%"
"03/13/2012","8.940","8.820","8.940","8.770","1.94%"
"03/12/2012","8.770","8.820","8.820","8.710","0.69%"
"03/09/2012","8.710","8.760","8.820","8.710","-3.11%"
"03/08/2012","8.990","9.140","9.140","8.650","2.51%"
"03/07/2012","8.770","9.790","9.790","8.740","-0.57%"
"03/06/2012","8.820","8.820","9.090","8.760","0.00%"
"03/05/2012","8.820","8.710","8.920","8.650","0.46%"
"03/02/2012","8.780","8.810","8.920","8.730","-2.77%"
"03/01/2012","9.030","8.820","9.030","8.570","2.50%"
"02/29/2012","8.810","8.760","9.350","8.760","0.00%"
"02/28/2012","8.810","8.750","9.240","8.700","-3.61%"
"02/27/2012","9.140","9.350","9.350","8.840","3.75%"
"02/24/2012","8.810","9.350","9.350","8.610","2.56%"
"02/23/2012","8.590","9.020","9.020","8.590","-7.93%"
"02/22/2012","9.330","9.340","9.340","8.590","4.71%"
"02/21/2012","8.910","9.240","9.240","8.700","-3.57%"
"02/20/2012","9.240","9.230","9.240","8.950","1.32%"
"02/19/2012","9.120","9.120","9.120","9.120","0.00%"
"02/17/2012","9.120","9.340","9.340","9.010","-0.44%"
"02/16/2012","9.160","9.230","9.340","9.010","-1.93%"
"02/15/2012","9.340","8.910","9.340","8.850","2.41%"
"02/14/2012","9.120","9.330","9.330","8.740","-1.62%"
"02/13/2012","9.270","9.390","9.390","8.850","-1.28%"
"02/10/2012","9.390","9.650","9.650","9.300","-0.53%"
"02/09/2012","9.440","9.700","9.700","9.300","-1.05%"
"02/08/2012","9.540","9.750","9.750","9.430","-2.15%"
"02/07/2012","9.750","9.750","9.750","9.620","0.31%"
"02/06/2012","9.720","9.750","9.750","9.480","-0.51%"
"02/03/2012","9.770","9.860","10.390","9.640","-0.91%"
"02/02/2012","9.860","9.910","9.960","9.860","-1.50%"
"02/01/2012","10.010","10.230","10.230","9.910","1.01%"
"01/31/2012","9.910","9.910","10.070","9.740","0.00%"
"01/30/2012","9.910","10.390","10.390","9.850","0.00%"
"01/27/2012","9.910","10.380","10.380","9.910","-2.56%"
"01/26/2012","10.170","11.520","11.520","10.060","-3.88%"
"01/25/2012","10.580","10.810","10.920","10.430","-0.66%"
"01/24/2012","10.650","11.410","11.410","10.540","-1.93%"
"01/23/2012","10.860","11.460","11.460","10.650","-5.24%"
"01/20/2012","11.460","10.750","11.460","10.700","6.01%"
"01/19/2012","10.810","11.400","11.400","10.590","-0.46%"
"01/18/2012","10.860","11.070","11.070","10.810","-0.82%"
"01/17/2012","10.950","11.390","11.390","10.800","-1.08%"
"01/16/2012","11.070","11.290","11.450","10.960","-1.69%"
"01/13/2012","11.260","11.330","11.340","11.160","-0.62%"
"01/12/2012","11.330","12.140","12.140","11.330","-2.83%"
"01/11/2012","11.660","12.520","12.520","11.440","-1.69%"
"01/10/2012","11.860","12.190","12.190","11.820","-2.15%"
"01/09/2012","12.120","12.520","12.520","12.030","1.51%"
"01/06/2012","11.940","12.050","12.050","11.940","0.00%"
"01/05/2012","11.940","12.000","12.050","11.720","1.88%"
"01/04/2012","11.720","11.720","11.720","11.720","4.92%"
"01/03/2012","11.170","11.500","11.500","11.170","1.92%"
"01/02/2012","10.960","11.230","11.440","10.960","0.09%"
"12/30/2011","10.950","10.950","10.950","10.950","0.00%"
"12/29/2011","10.950","10.950","10.950","10.950","0.09%"
"12/28/2011","10.940","11.050","11.050","10.880","0.00%"
"12/27/2011","10.940","10.890","10.940","10.830","1.02%"
"12/26/2011","10.830","10.940","10.940","10.780","0.56%"
"12/23/2011","10.770","10.940","10.940","10.670","0.47%"
"12/22/2011","10.720","10.930","10.930","10.720","-1.92%"
"12/21/2011","10.930","10.930","10.930","10.660","1.02%"
"12/20/2011","10.820","10.930","10.930","10.820","-1.01%"
"12/19/2011","10.930","10.710","10.930","10.710","3.11%"
"12/16/2011","10.600","10.710","10.710","10.600","-8.23%"
"12/15/2011","11.550","10.070","11.550","10.070","17.26%"
"12/14/2011","9.850","10.020","10.070","9.850","0.51%"
"12/13/2011","9.800","9.750","9.970","9.740","0.51%"
"12/12/2011","9.750","9.690","9.790","9.690","0.93%"
"12/09/2011","9.660","9.680","9.680","9.630","-2.52%"
"12/08/2011","9.910","9.630","9.910","9.630","0.10%"
"12/07/2011","9.900","9.790","9.900","9.610","2.80%"
"12/06/2011","9.630","9.900","9.900","9.520","-2.73%"
"12/05/2011","9.900","10.110","10.110","9.790","-2.08%"
"12/02/2011","10.110","10.000","10.110","9.840","1.10%"
"12/01/2011","10.000","10.220","10.220","9.960","-0.99%"
"11/30/2011","10.100","10.000","10.100","10.000","1.61%"
"11/29/2011","9.940","9.890","10.050","9.830","0.51%"
"11/28/2011","9.890","9.890","9.890","9.730","1.12%"
"11/25/2011","9.780","9.450","9.990","9.450","4.26%"
"11/24/2011","9.380","9.340","9.780","9.290","0.97%"
"11/23/2011","9.290","9.230","9.340","9.130","1.20%"
"11/22/2011","9.180","9.020","9.340","8.860","-1.71%"
"11/21/2011","9.340","9.340","9.340","9.120","2.41%"
"11/18/2011","9.120","9.440","9.440","9.070","-2.88%"
"11/17/2011","9.390","9.610","9.610","9.280","-0.53%"
"11/16/2011","9.440","9.390","9.440","8.850","1.18%"
"11/15/2011","9.330","9.440","9.440","9.210","-0.43%"
"11/14/2011","9.370","9.540","9.540","9.300","0.00%"
"11/11/2011","9.370","10.950","10.950","9.360","-4.00%"
"11/10/2011","9.760","10.190","10.190","9.700","-6.24%"
"11/04/2011","10.410","10.290","10.410","9.590","3.38%"
"11/03/2011","10.070","10.230","10.290","10.070","-1.08%"
"11/02/2011","10.180","10.230","10.340","10.180","-0.88%"
"11/01/2011","10.270","10.280","10.290","10.050","1.99%"
"10/31/2011","10.070","10.060","10.280","10.060","-2.99%"
"10/28/2011","10.380","10.380","10.380","10.380","-2.08%"
"10/27/2011","10.600","10.600","10.600","9.900","2.12%"
"10/26/2011","10.380","9.950","10.380","9.950","4.32%"
"10/25/2011","9.950","10.380","10.380","9.520","6.87%"
"10/24/2011","9.310","9.040","9.310","9.040","-3.82%"
"10/21/2011","9.680","8.450","9.680","8.450","17.48%"
"10/20/2011","8.240","8.030","8.240","7.820","6.19%"
"10/19/2011","7.760","7.710","7.760","7.660","0.65%"
"10/18/2011","7.710","7.710","7.710","7.530","0.00%"
"10/17/2011","7.710","7.440","7.710","7.390","3.77%"
"10/14/2011","7.430","7.340","7.490","7.310","2.06%"
"10/13/2011","7.280","7.440","7.440","7.280","-1.49%"
"10/12/2011","7.390","7.360","7.490","7.320","0.41%"
"10/11/2011","7.360","7.490","7.490","7.360","-1.74%"
"10/10/2011","7.490","7.700","7.700","7.330","0.54%"
"10/07/2011","7.450","7.700","7.700","7.450","-1.84%"
"10/06/2011","7.590","7.700","7.700","7.560","-0.39%"
"10/05/2011","7.620","7.800","7.800","7.560","-1.04%"
"10/04/2011","7.700","7.700","7.700","7.540","1.45%"
"10/03/2011","7.590","7.800","7.800","7.590","-0.65%"
"09/30/2011","7.640","7.690","7.700","7.590","0.00%"
"09/29/2011","7.640","7.590","7.690","7.550","0.26%"
"09/28/2011","7.620","7.740","7.740","7.570","-0.78%"
"09/27/2011","7.680","7.740","8.010","7.650","-1.54%"
"09/26/2011","7.800","7.800","8.010","7.690","1.43%"
"09/23/2011","7.690","7.690","7.900","7.560","0.92%"
"09/22/2011","7.620","7.500","7.630","7.480","0.53%"
"09/21/2011","7.580","7.480","7.580","7.420","0.00%"
"09/20/2011","7.580","7.580","7.580","7.470","7.21%"
"09/19/2011","7.070","7.050","7.070","7.040","0.28%"
"09/16/2011","7.050","7.050","7.100","7.000","0.71%"
"09/15/2011","7.000","7.100","7.310","6.980","-0.99%"
"09/14/2011","7.070","7.070","7.070","7.030","0.00%"
"09/13/2011","7.070","7.050","7.070","6.990","1.00%"
"09/12/2011","7.000","7.520","7.520","7.000","-2.78%"
"09/09/2011","7.200","7.200","7.200","7.030","0.00%"
"09/08/2011","7.200","7.310","7.310","7.020","1.69%"
"09/07/2011","7.080","7.300","7.300","7.040","-2.34%"
"09/06/2011","7.250","7.250","7.250","7.250","-2.16%"
"09/05/2011","7.410","7.410","7.410","7.250","-4.14%"
"09/02/2011","7.730","7.200","7.730","7.200","3.62%"
"08/29/2011","7.460","7.300","7.460","7.300","2.19%"
"08/26/2011","7.300","7.400","7.400","7.280","-1.35%"
"08/25/2011","7.400","7.460","7.460","7.350","1.37%"
"08/24/2011","7.300","7.300","7.300","7.250","0.97%"
"08/23/2011","7.230","7.300","7.300","7.230","-0.14%"
"08/22/2011","7.240","7.350","7.350","7.190","-0.69%"
"08/19/2011","7.290","7.290","7.290","7.290","2.97%"
"08/18/2011","7.080","6.980","7.080","6.870","2.02%"
"08/17/2011","6.940","7.080","7.080","6.870","-1.28%"
"08/16/2011","7.030","7.030","7.240","6.970","0.86%"
"08/15/2011","6.970","7.170","7.170","6.970","-2.24%"
"08/12/2011","7.130","7.180","7.230","7.130","-2.19%"
"08/11/2011","7.290","7.290","7.290","7.170","0.14%"
"08/10/2011","7.280","7.440","7.440","7.280","-2.15%"
"08/09/2011","7.440","7.500","7.500","7.430","0.00%"
"08/08/2011","7.440","7.650","7.650","7.390","1.78%"
"08/05/2011","7.310","7.650","7.710","7.180","-8.85%"
"08/04/2011","8.020","7.650","8.130","7.570","0.00%"
"08/03/2011","8.020","8.070","8.070","7.590","-0.62%"
"08/02/2011","8.070","8.100","8.100","8.010","0.12%"
"08/01/2011","8.060","8.120","8.120","8.050","-0.12%"
"07/29/2011","8.070","8.280","8.280","8.060","-1.94%"
"07/28/2011","8.230","8.220","8.230","8.070","0.12%"
"07/27/2011","8.220","8.490","8.490","8.180","0.00%"
"07/26/2011","8.220","8.120","8.220","8.080","0.00%"
"07/25/2011","8.220","8.330","8.330","8.060","1.99%"
"07/22/2011","8.060","8.060","8.430","7.920","3.47%"
"07/20/2011","7.790","7.870","7.870","7.720","-1.02%"
"07/19/2011","7.870","7.980","7.980","7.860","-0.13%"
"07/18/2011","7.880","8.140","8.140","7.880","0.13%"
"07/15/2011","7.870","7.980","7.980","7.870","-1.99%"
"07/14/2011","8.030","8.030","8.030","7.930","0.12%"
"07/13/2011","8.020","8.140","8.140","8.020","-0.25%"
"07/12/2011","8.040","8.130","8.130","8.030","0.50%"
"07/11/2011","8.000","8.000","8.000","8.000","0.00%"
"07/08/2011","8.000","8.130","8.130","8.000","-1.60%"
"07/07/2011","8.130","8.070","8.180","8.070","1.63%"
"07/05/2011","8.000","8.000","8.000","7.990","-0.87%"
"07/01/2011","8.070","8.070","8.070","8.070","0.25%"
"06/30/2011","8.050","8.050","8.050","8.000","-0.62%"
"06/29/2011","8.100","8.100","8.100","8.100","2.02%"
"06/28/2011","7.940","7.940","7.940","7.940","0.00%"
"06/27/2011","7.940","7.940","7.940","7.940","0.00%"
"06/24/2011","7.940","7.990","7.990","7.940","-0.63%"
"06/23/2011","7.990","7.990","7.990","7.990","0.63%"
"06/21/2011","7.940","7.940","7.940","7.940","-0.63%"
"06/20/2011","7.990","7.990","7.990","7.990","-0.62%"
"06/17/2011","8.040","8.090","8.090","7.980","0.63%"
"06/16/2011","7.990","7.930","7.990","7.930","0.76%"
"06/15/2011","7.930","7.930","7.930","7.930","0.00%"
"06/13/2011","7.930","8.040","8.040","7.930","1.02%"
"06/10/2011","7.850","7.900","7.900","7.840","-0.76%"
"06/09/2011","7.910","7.910","7.910","7.850","0.25%"
"06/08/2011","7.890","7.940","7.940","7.810","-0.88%"
"06/07/2011","7.960","7.930","8.060","7.890","-1.24%"
"06/06/2011","8.060","7.900","8.060","7.870","2.15%"
"06/03/2011","7.890","7.900","7.900","7.840","-0.13%"
"06/02/2011","7.900","7.900","7.900","7.810","0.77%"
"06/01/2011","7.840","7.950","7.950","7.840","0.00%"
"05/31/2011","7.840","7.840","7.900","7.840","-0.76%"
"05/30/2011","7.900","7.950","7.950","7.790","-1.25%"
"05/27/2011","8.000","7.840","8.000","7.730","2.04%"
"05/26/2011","7.840","7.860","7.860","7.740","-0.63%"
"05/25/2011","7.890","7.920","8.260","7.810","2.60%"
"05/24/2011","7.690","7.850","7.850","7.690","-3.39%"
"05/23/2011","7.960","7.960","7.960","7.850","1.53%"
"05/20/2011","7.840","7.790","7.840","7.690","1.29%"
"05/18/2011","7.740","7.740","7.740","7.740","0.00%"
"05/17/2011","7.740","7.840","7.840","7.520","-3.85%"
"05/16/2011","8.050","8.050","8.050","7.680","7.76%"
"05/13/2011","7.470","7.840","7.840","7.470","-0.53%"
"05/12/2011","7.510","7.630","7.630","7.510","-0.13%"
"05/11/2011","7.520","7.410","7.520","7.410","1.48%"
"05/10/2011","7.410","7.570","7.570","7.410","-1.46%"
"05/09/2011","7.520","7.780","7.780","7.410","-0.66%"
"05/06/2011","7.570","7.680","7.680","7.520","-2.07%"
"05/05/2011","7.730","7.730","7.730","7.730","0.78%"
"05/04/2011","7.670","7.670","7.670","7.670","0.00%"
"05/03/2011","7.670","7.670","7.670","7.670","0.00%"
"05/02/2011","7.670","7.670","7.670","7.670","-0.65%"
"04/29/2011","7.720","7.720","7.720","7.720","-0.64%"
"04/28/2011","7.770","7.770","7.770","7.770","0.00%"
"04/27/2011","7.770","7.770","7.770","7.770","-1.40%"
"04/26/2011","7.880","7.880","7.880","7.880","-1.25%"
"04/25/2011","7.980","7.980","7.980","7.980","3.77%"
"04/22/2011","7.690","7.690","7.690","7.690","3.92%"
"04/21/2011","7.400","7.400","7.400","7.400","-0.27%"
"04/20/2011","7.420","7.420","7.420","7.420","2.77%"
"04/19/2011","7.220","7.220","7.220","7.220","0.28%"
"04/18/2011","7.200","7.200","7.200","7.200","0.00%"
"04/15/2011","7.200","7.200","7.200","7.200","-0.69%"
"04/14/2011","7.250","7.250","7.250","7.250","0.00%"
"04/13/2011","7.250","7.250","7.250","7.250","-2.03%"
"04/12/2011","7.400","7.400","7.400","7.400","-1.60%"
"04/11/2011","7.520","7.520","7.520","7.520","-0.40%"
"04/08/2011","7.550","7.550","7.550","7.550","0.27%"
"04/07/2011","7.530","7.530","7.530","7.530","-0.26%"
"04/06/2011","7.550","7.550","7.550","7.550","0.67%"
"04/05/2011","7.500","7.500","7.500","7.500","0.00%"
"04/04/2011","7.500","7.500","7.500","7.500","-0.66%"
"04/01/2011","7.550","7.550","7.550","7.550","0.00%"
"03/31/2011","7.550","7.550","7.550","7.550","0.00%"
"03/30/2011","7.550","7.550","7.550","7.550","0.00%"
"03/29/2011","7.550","7.550","7.550","7.550","-1.31%"
"03/28/2011","7.650","7.650","7.650","7.650","-0.13%"
"03/25/2011","7.660","7.660","7.660","7.660","-0.13%"
"03/24/2011","7.670","7.670","7.670","7.670","2.95%"
"03/23/2011","7.450","7.450","7.450","7.450","-1.32%"
"03/22/2011","7.550","7.550","7.550","7.550","-1.95%"
"03/21/2011","7.700","7.700","7.700","7.700","0.39%"
"03/18/2011","7.670","7.670","7.670","7.670","0.26%"
"03/17/2011","7.650","7.650","7.650","7.650","0.79%"
"03/16/2011","7.590","7.590","7.590","7.590","0.00%"
"03/15/2011","7.590","7.590","7.590","7.590","-1.17%"
"03/14/2011","7.680","7.680","7.680","7.680","1.72%"
"03/11/2011","7.550","7.550","7.550","7.550","-1.31%"
"03/10/2011","7.650","7.650","7.650","7.650","0.00%"
"03/09/2011","7.650","7.650","7.650","7.650","0.92%"
"03/08/2011","7.580","7.580","7.580","7.580","0.40%"
"03/07/2011","7.550","7.550","7.550","7.550","1.34%"
"03/04/2011","7.450","7.450","7.450","7.450","-0.27%"
"03/03/2011","7.470","7.470","7.470","7.470","-0.13%"
"03/02/2011","7.480","7.480","7.480","7.480","1.49%"
"03/01/2011","7.370","7.370","7.370","7.370","1.24%"
"02/28/2011","7.280","7.280","7.280","7.280","0.69%"
"02/25/2011","7.230","7.230","7.230","7.230","-0.55%"
"02/24/2011","7.270","7.270","7.270","7.270","0.41%"
"02/23/2011","7.240","7.240","7.240","7.240","1.12%"
"02/22/2011","7.160","7.160","7.160","7.160","0.14%"
"02/21/2011","7.150","7.150","7.150","7.150","0.14%"
"02/18/2011","7.140","7.140","7.140","7.140","3.48%"
"02/17/2011","6.900","6.900","6.900","6.900","-1.00%"
"02/16/2011","6.970","6.970","6.970","6.970","0.29%"
"02/15/2011","6.950","6.950","6.950","6.950","0.72%"
"02/14/2011","6.900","6.900","6.900","6.900","0.73%"
"02/11/2011","6.850","6.850","6.850","6.850","0.74%"
"02/10/2011","6.800","6.800","6.800","6.800","-0.29%"
"02/09/2011","6.820","6.820","6.820","6.820","1.79%"
"02/08/2011","6.700","6.700","6.700","6.700","-1.62%"
"02/07/2011","6.810","6.810","6.810","6.810","0.89%"
"02/04/2011","6.750","6.750","6.750","6.750","4.33%"
"02/03/2011","6.470","6.470","6.470","6.470","0.31%"
